customer_id,created_date,age_band,residency,segment
CUST12313,2025-10-29,60+,FR,mass
CUST12314,2025-11-18,18-25,AD,mass
CUST12315,2025-12-26,26-35,ES,affluent
CUST12316,2025-12-15,26-35,AD,mass
CUST12317,2025-10-17,46-60,AD,affluent
CUST12318,2025-11-10,26-35,ES,mass
CUST12319,2025-11-28,18-25,AD,mass
CUST12320,2025-12-17,26-35,ES,mass
CUST12321,2025-10-17,36-45,AD,mass
CUST12322,2026-01-29,60+,ES,mass
CUST12323,2025-11-11,18-25,ES,mass
CUST12324,2025-10-21,46-60,ES,mass
CUST12325,2025-10-19,26-35,FR,mass
CUST12326,2025-12-09,60+,AD,mass
CUST12327,2025-12-27,46-60,ES,affluent
CUST12328,2025-11-17,26-35,AD,mass
CUST12329,2025-10-16,46-60,ES,mass
CUST12330,2025-12-28,36-45,AD,mass
CUST12331,2025-12-28,18-25,ES,mass
CUST12332,2026-02-06,60+,ES,mass
CUST12333,2025-12-06,36-45,AD,mass
CUST12334,2025-11-01,46-60,AD,mass
CUST12335,2025-12-26,46-60,ES,affluent
CUST12336,2026-01-21,36-45,AD,mass
CUST12337,2026-01-11,60+,ES,mass
CUST12338,2026-01-28,36-45,ES,mass
CUST12339,2026-02-03,18-25,ES,mass
CUST12340,2026-01-08,46-60,FR,mass
CUST12341,2025-10-21,46-60,AD,mass
CUST12342,2025-10-19,60+,FR,mass
CUST12343,2025-12-08,36-45,ES,mass
CUST12344,2025-11-30,60+,AD,mass
CUST12345,2025-11-10,46-60,AD,mass
CUST12346,2025-11-24,26-35,ES,affluent
CUST12347,2025-12-17,26-35,ES,mass
CUST12348,2025-10-15,36-45,AD,mass
CUST12349,2025-10-20,46-60,ES,mass
CUST12350,2025-12-23,18-25,AD,mass
CUST12351,2026-01-04,18-25,FR,mass
CUST12352,2026-01-31,26-35,FR,mass
CUST12353,2025-12-05,18-25,ES,mass
CUST12354,2025-12-13,26-35,ES,mass
CUST12355,2026-01-24,26-35,FR,mass
CUST12356,2025-12-26,18-25,FR,mass
CUST12357,2025-11-18,60+,AD,mass
CUST12358,2025-12-29,26-35,ES,affluent
CUST12359,2025-12-05,46-60,AD,mass
CUST12360,2025-10-31,46-60,FR,mass
CUST12361,2026-02-04,36-45,AD,mass
CUST12362,2025-11-18,46-60,ES,affluent
CUST12363,2025-11-05,46-60,AD,affluent
CUST12364,2025-12-20,36-45,FR,mass
CUST12365,2026-01-15,26-35,AD,mass
CUST12366,2025-12-21,36-45,AD,mass
CUST12367,2025-12-05,60+,FR,mass
CUST12368,2026-02-06,26-35,AD,mass
CUST12369,2025-11-19,26-35,FR,affluent
CUST12370,2025-12-22,18-25,AD,mass
CUST12371,2025-12-10,26-35,ES,mass
CUST12372,2025-11-16,26-35,ES,mass
CUST12373,2026-01-09,46-60,FR,mass
CUST12374,2026-01-05,36-45,ES,affluent
CUST12375,2025-12-19,26-35,AD,mass
CUST12376,2025-12-13,36-45,AD,mass
CUST12377,2025-10-28,36-45,AD,mass
CUST12378,2026-01-13,36-45,AD,mass
CUST12379,2025-12-29,18-25,AD,affluent
CUST12380,2025-11-27,18-25,AD,mass
CUST12381,2026-01-07,18-25,AD,affluent
CUST12382,2025-11-04,18-25,ES,mass
CUST12383,2026-01-17,18-25,AD,mass
CUST12384,2025-10-20,18-25,AD,affluent
CUST12385,2026-02-03,26-35,FR,mass
CUST12386,2026-01-09,18-25,AD,mass
CUST12387,2026-01-31,26-35,ES,mass
CUST12388,2025-11-11,36-45,AD,mass
CUST12389,2026-02-09,18-25,ES,mass
CUST12390,2026-01-03,26-35,ES,affluent
CUST12391,2025-12-24,26-35,AD,affluent
CUST12392,2026-01-18,26-35,FR,affluent
CUST12393,2025-12-31,46-60,AD,affluent
CUST12394,2025-11-21,36-45,AD,mass
CUST12395,2025-12-31,46-60,ES,affluent
CUST12396,2025-11-07,46-60,ES,mass
CUST12397,2025-10-24,26-35,FR,mass
CUST12398,2025-10-17,36-45,ES,affluent
CUST12399,2026-01-02,18-25,AD,mass
CUST12400,2025-12-17,36-45,FR,mass
CUST12401,2025-10-22,36-45,ES,mass
CUST12402,2026-02-08,60+,FR,mass
CUST12403,2025-11-24,18-25,ES,mass
CUST12404,2026-01-05,46-60,AD,mass
CUST12405,2025-12-19,26-35,ES,mass
CUST12406,2025-10-28,26-35,AD,affluent
CUST12407,2025-11-23,18-25,AD,mass
CUST12408,2026-02-09,26-35,AD,mass
CUST12409,2026-01-28,26-35,AD,mass
CUST12410,2026-01-06,46-60,AD,mass
CUST12411,2025-12-11,36-45,AD,mass
CUST12412,2026-01-22,26-35,FR,mass
CUST12413,2026-01-24,60+,ES,affluent
CUST12414,2025-12-03,46-60,ES,mass
CUST12415,2025-12-11,26-35,FR,mass
CUST12416,2025-11-07,60+,AD,mass
CUST12417,2025-11-29,46-60,AD,mass
CUST12418,2025-11-12,18-25,AD,mass
CUST12419,2025-10-23,36-45,AD,mass
CUST12420,2026-01-24,46-60,FR,mass
CUST12421,2025-11-14,26-35,AD,mass
CUST12422,2025-12-21,18-25,AD,mass
CUST12423,2025-12-17,36-45,AD,mass
CUST12424,2025-11-17,46-60,AD,mass
CUST12425,2026-01-08,26-35,AD,mass
CUST12426,2025-10-18,60+,AD,affluent
CUST12427,2025-12-29,18-25,AD,mass
CUST12428,2025-11-09,60+,ES,affluent
CUST12429,2026-01-06,60+,ES,mass
CUST12430,2025-11-15,36-45,FR,mass
CUST12431,2025-12-15,26-35,AD,mass
CUST12432,2025-11-22,60+,AD,mass
CUST12433,2025-11-28,18-25,AD,mass
CUST12434,2026-02-04,18-25,AD,mass
CUST12435,2025-11-04,26-35,AD,mass
CUST12436,2026-01-21,26-35,AD,mass
CUST12437,2026-02-08,46-60,AD,mass
CUST12438,2025-12-12,26-35,AD,mass
CUST12439,2025-11-17,18-25,ES,mass
CUST12440,2025-12-19,46-60,FR,mass
CUST12441,2025-12-11,26-35,AD,mass
CUST12442,2026-01-07,26-35,FR,mass
CUST12443,2025-10-21,46-60,AD,mass
CUST12444,2025-11-16,60+,AD,mass
CUST12445,2025-12-18,46-60,ES,mass
CUST12446,2026-01-21,46-60,FR,mass
CUST12447,2025-12-25,46-60,AD,mass
CUST12448,2026-02-03,36-45,ES,mass
CUST12449,2026-02-01,26-35,AD,affluent
CUST12450,2025-11-02,46-60,AD,mass
CUST12451,2026-02-04,26-35,ES,mass
CUST12452,2026-01-06,60+,ES,mass
CUST12453,2025-10-31,46-60,ES,mass
CUST12454,2026-02-07,46-60,AD,mass
CUST12455,2026-02-03,46-60,ES,mass
CUST12456,2026-01-01,60+,ES,affluent
CUST12457,2025-12-22,46-60,AD,mass
CUST12458,2025-12-21,26-35,ES,mass
CUST12459,2026-01-14,60+,ES,mass
CUST12460,2026-01-14,36-45,AD,affluent
CUST12461,2025-11-16,60+,AD,mass
CUST12462,2025-12-10,46-60,AD,mass
CUST12463,2025-12-24,36-45,AD,affluent
CUST12464,2025-10-25,26-35,AD,affluent
CUST12465,2025-12-05,18-25,ES,mass
CUST12466,2026-02-11,36-45,AD,mass
CUST12467,2026-01-15,36-45,AD,mass
CUST12468,2026-01-04,60+,FR,mass
CUST12469,2026-01-30,18-25,AD,affluent
CUST12470,2026-01-14,18-25,AD,mass
CUST12471,2026-01-07,26-35,ES,mass
CUST12472,2025-12-27,36-45,AD,affluent
CUST12473,2025-12-04,18-25,ES,mass
CUST12474,2025-11-07,26-35,ES,mass
CUST12475,2025-11-07,18-25,AD,mass
CUST12476,2026-02-05,60+,AD,mass
CUST12477,2026-01-10,36-45,AD,mass
CUST12478,2026-01-04,26-35,ES,mass
CUST12479,2026-01-01,18-25,AD,mass
CUST12480,2025-11-06,26-35,AD,mass
CUST12481,2025-12-18,18-25,FR,mass
CUST12482,2025-11-08,26-35,AD,mass
CUST12483,2025-11-14,26-35,AD,affluent
CUST12484,2025-12-15,46-60,ES,mass
CUST12485,2025-10-23,26-35,AD,affluent
CUST12486,2026-02-01,26-35,AD,mass
CUST12487,2025-12-26,26-35,AD,mass
CUST12488,2025-10-15,36-45,AD,mass
CUST12489,2026-01-06,26-35,ES,mass
CUST12490,2026-02-03,18-25,AD,affluent
CUST12491,2026-02-07,46-60,AD,mass
CUST12492,2025-11-08,26-35,AD,mass
CUST12493,2025-10-16,46-60,FR,mass
CUST12494,2026-01-11,60+,ES,affluent
CUST12495,2026-01-27,46-60,AD,mass
CUST12496,2025-11-22,46-60,AD,mass
CUST12497,2025-12-30,18-25,ES,mass
CUST12498,2025-11-29,46-60,ES,mass
CUST12499,2025-12-14,18-25,AD,mass
CUST12500,2025-10-15,26-35,AD,mass
CUST12501,2025-12-01,36-45,AD,mass
CUST12502,2025-11-18,46-60,AD,mass
CUST12503,2025-12-03,46-60,FR,mass
CUST12504,2026-02-03,36-45,AD,mass
CUST12505,2025-11-13,26-35,AD,mass
CUST12506,2026-02-01,46-60,FR,mass
CUST12507,2025-11-23,60+,AD,mass
CUST12508,2026-01-07,26-35,FR,mass
CUST12509,2026-01-23,26-35,AD,mass
CUST12510,2025-11-01,36-45,AD,mass
CUST12511,2025-10-17,26-35,FR,mass
CUST12512,2025-11-02,36-45,FR,mass
CUST12513,2025-10-26,36-45,AD,mass
CUST12514,2025-11-11,36-45,ES,mass
CUST12515,2025-12-09,36-45,AD,affluent
CUST12516,2025-10-22,36-45,ES,mass
CUST12517,2025-11-01,46-60,AD,affluent
CUST12518,2025-11-11,36-45,ES,mass
CUST12519,2025-11-08,36-45,ES,mass
CUST12520,2026-01-29,60+,AD,affluent
CUST12521,2026-01-22,46-60,ES,affluent
CUST12522,2026-01-02,26-35,AD,affluent
CUST12523,2025-10-25,26-35,FR,mass
CUST12524,2026-01-03,60+,AD,affluent
CUST12525,2025-10-19,26-35,FR,mass
CUST12526,2026-02-02,60+,ES,mass
CUST12527,2026-02-03,26-35,AD,mass
CUST12528,2026-01-21,26-35,ES,affluent
CUST12529,2025-11-11,60+,AD,affluent
CUST12530,2025-12-17,26-35,AD,mass
CUST12531,2025-10-28,18-25,FR,mass
CUST12532,2025-11-26,36-45,ES,mass
CUST12533,2025-10-31,36-45,ES,mass
CUST12534,2026-01-17,60+,ES,affluent
CUST12535,2026-02-05,36-45,ES,mass
CUST12536,2025-10-23,26-35,AD,mass
CUST12537,2025-12-07,26-35,ES,mass
CUST12538,2026-02-08,46-60,AD,mass
CUST12539,2025-12-23,36-45,ES,mass
CUST12540,2025-12-26,60+,FR,affluent
CUST12541,2025-12-07,46-60,AD,mass
CUST12542,2025-11-27,60+,ES,mass
CUST12543,2026-01-17,26-35,ES,mass
CUST12544,2025-12-31,26-35,ES,affluent
CUST12545,2026-01-06,26-35,ES,mass
CUST12546,2025-10-22,18-25,ES,mass
CUST12547,2025-10-29,26-35,AD,mass
CUST12548,2026-01-24,18-25,AD,mass
CUST12549,2025-11-28,60+,ES,affluent
CUST12550,2026-01-09,60+,ES,mass
CUST12551,2025-12-25,36-45,ES,affluent
CUST12552,2025-10-17,46-60,AD,mass
CUST12553,2025-10-20,26-35,AD,affluent
CUST12554,2025-11-26,26-35,FR,mass
CUST12555,2025-12-05,36-45,AD,mass
CUST12556,2025-10-19,46-60,FR,mass
CUST12557,2025-12-11,46-60,ES,mass
CUST12558,2025-10-27,18-25,ES,mass
CUST12559,2025-11-09,36-45,ES,mass
CUST12560,2026-01-05,46-60,AD,mass
CUST12561,2026-01-21,26-35,AD,mass
CUST12562,2026-02-03,46-60,AD,mass
CUST12563,2025-12-18,60+,AD,mass
CUST12564,2025-12-02,36-45,ES,mass
CUST12565,2025-11-08,36-45,AD,mass
CUST12566,2026-01-24,36-45,ES,mass
CUST12567,2025-11-02,26-35,FR,mass
CUST12568,2026-01-04,26-35,AD,mass
CUST12569,2026-01-14,46-60,AD,mass
CUST12570,2025-10-18,26-35,AD,mass
CUST12571,2025-11-03,18-25,FR,mass
CUST12572,2025-12-06,36-45,ES,mass
CUST12573,2025-11-10,46-60,AD,mass
CUST12574,2025-12-24,18-25,AD,affluent
CUST12575,2026-01-15,36-45,ES,mass
CUST12576,2025-11-19,18-25,AD,mass
CUST12577,2025-10-27,26-35,ES,mass
CUST12578,2025-12-17,46-60,AD,affluent
CUST12579,2025-12-19,46-60,AD,mass
CUST12580,2026-01-15,46-60,FR,mass
CUST12581,2025-11-08,46-60,AD,mass
CUST12582,2026-02-03,46-60,AD,mass
CUST12583,2025-11-24,26-35,AD,mass
CUST12584,2025-11-02,26-35,AD,mass
CUST12585,2025-11-18,18-25,AD,affluent
CUST12586,2026-01-20,46-60,ES,mass
CUST12587,2025-12-11,18-25,FR,mass
CUST12588,2025-11-08,46-60,AD,mass
CUST12589,2025-11-16,18-25,ES,mass
CUST12590,2025-10-27,60+,AD,affluent
CUST12591,2025-11-04,26-35,ES,mass
CUST12592,2026-01-18,26-35,ES,affluent
CUST12593,2025-12-06,46-60,AD,mass
CUST12594,2026-01-23,26-35,ES,mass
CUST12595,2025-10-26,60+,ES,mass
CUST12596,2025-10-24,18-25,ES,mass
CUST12597,2026-01-12,18-25,AD,mass
CUST12598,2025-12-02,26-35,AD,affluent
CUST12599,2026-01-06,36-45,AD,mass
CUST12600,2026-01-16,36-45,FR,mass
CUST12601,2025-12-18,26-35,AD,mass
CUST12602,2025-12-04,60+,AD,mass
CUST12603,2026-01-18,36-45,ES,mass
CUST12604,2025-11-24,60+,AD,affluent
CUST12605,2026-01-16,36-45,ES,mass
CUST12606,2026-01-01,26-35,ES,affluent
CUST12607,2026-01-16,60+,AD,mass
CUST12608,2025-12-09,36-45,AD,mass
CUST12609,2025-12-11,36-45,AD,mass
CUST12610,2025-12-16,26-35,AD,affluent
CUST12611,2025-10-21,46-60,AD,mass
CUST12612,2026-02-08,26-35,AD,affluent
CUST12613,2025-12-19,46-60,ES,mass
CUST12614,2025-11-27,26-35,ES,mass
CUST12615,2026-01-14,60+,AD,mass
CUST12616,2025-11-16,26-35,AD,mass
CUST12617,2025-12-15,26-35,ES,mass
CUST12618,2026-01-22,36-45,FR,mass
CUST12619,2025-12-26,36-45,ES,mass
CUST12620,2025-11-03,36-45,ES,mass
CUST12621,2025-11-06,26-35,ES,mass
CUST12622,2025-11-15,46-60,AD,mass
CUST12623,2025-11-26,46-60,AD,mass
CUST12624,2025-11-15,18-25,AD,mass
CUST12625,2025-12-02,18-25,AD,mass
CUST12626,2025-10-22,60+,AD,mass
CUST12627,2025-10-17,18-25,AD,mass
CUST12628,2025-12-08,26-35,AD,mass
CUST12629,2025-11-15,36-45,AD,mass
CUST12630,2026-01-09,18-25,ES,mass
CUST12631,2026-02-08,36-45,ES,affluent
CUST12632,2025-12-14,18-25,ES,mass
CUST12633,2026-01-17,26-35,AD,mass
CUST12634,2026-01-06,36-45,ES,affluent
CUST12635,2026-02-11,36-45,AD,mass
CUST12636,2025-12-29,26-35,ES,mass
CUST12637,2025-11-11,26-35,FR,mass
CUST12638,2026-01-23,26-35,ES,mass
CUST12639,2026-01-12,36-45,AD,mass
CUST12640,2025-12-06,36-45,FR,mass
CUST12641,2026-02-08,18-25,FR,mass
CUST12642,2025-10-21,36-45,ES,mass
CUST12643,2025-10-31,18-25,AD,affluent
CUST12644,2026-01-23,46-60,ES,affluent
CUST12645,2026-01-16,26-35,AD,mass
CUST12646,2026-02-11,36-45,AD,mass
CUST12647,2026-02-08,18-25,ES,mass
CUST12648,2025-11-22,26-35,AD,affluent
CUST12649,2025-10-24,26-35,AD,affluent
CUST12650,2026-02-04,46-60,AD,mass
CUST12651,2026-02-04,26-35,AD,mass
CUST12652,2025-10-29,36-45,AD,mass
CUST12653,2025-11-26,60+,ES,mass
CUST12654,2025-12-17,36-45,AD,mass
CUST12655,2025-10-22,60+,AD,mass
CUST12656,2025-12-01,60+,AD,mass
CUST12657,2025-12-05,26-35,AD,affluent
CUST12658,2026-01-15,46-60,AD,mass
CUST12659,2026-01-15,60+,ES,mass
CUST12660,2026-01-31,26-35,AD,mass
CUST12661,2026-01-05,36-45,AD,mass
CUST12662,2026-01-08,18-25,ES,mass
CUST12663,2025-10-23,18-25,FR,affluent
CUST12664,2025-12-21,26-35,AD,mass
CUST12665,2025-11-03,46-60,ES,mass
CUST12666,2025-12-31,26-35,AD,affluent
CUST12667,2025-12-10,36-45,AD,mass
CUST12668,2025-10-21,26-35,AD,mass
CUST12669,2026-01-17,36-45,AD,mass
CUST12670,2025-12-06,18-25,AD,mass
CUST12671,2025-12-10,36-45,AD,mass
CUST12672,2025-11-20,36-45,AD,mass
CUST12673,2025-11-21,26-35,AD,affluent
CUST12674,2026-01-11,60+,ES,mass
CUST12675,2026-01-04,36-45,ES,mass
CUST12676,2025-11-24,26-35,AD,mass
CUST12677,2026-01-27,26-35,AD,mass
CUST12678,2026-02-03,36-45,AD,mass
CUST12679,2025-12-12,36-45,AD,mass
CUST12680,2026-01-23,46-60,AD,mass
CUST12681,2025-10-22,46-60,ES,mass
CUST12682,2025-11-10,18-25,AD,mass
CUST12683,2025-10-28,46-60,AD,mass
CUST12684,2025-11-06,60+,ES,mass
CUST12685,2025-11-07,36-45,ES,mass
CUST12686,2026-01-11,18-25,AD,mass
CUST12687,2026-01-23,36-45,ES,mass
CUST12688,2026-01-30,18-25,AD,mass
CUST12689,2025-11-29,26-35,AD,mass
CUST12690,2025-11-23,60+,ES,mass
CUST12691,2025-11-11,26-35,AD,mass
CUST12692,2026-01-23,18-25,AD,mass
CUST12693,2025-10-24,18-25,AD,mass
CUST12694,2025-10-20,36-45,AD,mass
CUST12695,2025-10-22,60+,FR,mass
CUST12696,2025-11-19,36-45,AD,mass
CUST12697,2025-12-11,60+,AD,mass
CUST12698,2025-10-22,36-45,FR,affluent
CUST12699,2026-01-17,36-45,AD,affluent
CUST12700,2026-01-02,26-35,AD,mass
CUST12701,2025-10-15,26-35,AD,mass
CUST12702,2025-12-26,26-35,ES,mass
CUST12703,2026-01-21,60+,FR,mass
CUST12704,2025-11-18,46-60,AD,mass
CUST12705,2025-12-28,60+,AD,affluent
CUST12706,2025-10-18,46-60,ES,mass
CUST12707,2025-10-19,36-45,AD,mass
CUST12708,2025-10-19,26-35,FR,mass
CUST12709,2025-11-15,60+,AD,mass
CUST12710,2026-01-12,60+,AD,mass
CUST12711,2025-12-02,36-45,ES,affluent
CUST12712,2025-12-06,18-25,AD,mass
CUST12713,2025-10-25,60+,ES,mass
CUST12714,2026-02-07,18-25,AD,affluent
CUST12715,2026-02-07,26-35,AD,mass
CUST12716,2026-02-11,36-45,AD,mass
CUST12717,2025-12-13,26-35,FR,mass
CUST12718,2025-11-26,60+,ES,mass
CUST12719,2025-12-16,60+,AD,mass
CUST12720,2025-10-19,18-25,ES,affluent
CUST12721,2026-01-11,36-45,ES,mass
CUST12722,2025-11-11,60+,ES,mass
CUST12723,2025-10-30,18-25,ES,mass
CUST12724,2025-11-28,18-25,FR,mass
CUST12725,2025-11-10,36-45,AD,affluent
CUST12726,2025-11-02,26-35,AD,mass
CUST12727,2025-11-20,46-60,ES,mass
CUST12728,2025-11-14,36-45,AD,mass
CUST12729,2026-01-01,26-35,AD,mass
CUST12730,2026-01-31,18-25,FR,mass
CUST12731,2025-10-28,26-35,ES,mass
CUST12732,2025-11-23,18-25,ES,mass
CUST12733,2025-12-29,36-45,AD,mass
CUST12734,2026-02-05,26-35,AD,mass
CUST12735,2026-01-01,46-60,ES,mass
CUST12736,2026-01-08,26-35,AD,affluent
CUST12737,2026-02-01,26-35,ES,mass
CUST12738,2025-11-30,26-35,AD,mass
CUST12739,2026-01-19,46-60,AD,mass
CUST12740,2025-10-19,18-25,ES,mass
CUST12741,2026-02-04,18-25,AD,mass
CUST12742,2026-01-22,46-60,AD,affluent
CUST12743,2026-01-27,26-35,ES,mass
CUST12744,2025-11-18,46-60,FR,mass
CUST12745,2025-10-16,26-35,ES,affluent
CUST12746,2026-02-03,18-25,ES,mass
CUST12747,2025-12-05,26-35,AD,mass
CUST12748,2026-02-02,26-35,AD,mass
CUST12749,2026-01-20,18-25,ES,mass
CUST12750,2025-10-29,18-25,ES,mass
CUST12751,2025-12-12,18-25,FR,mass
CUST12752,2025-12-30,26-35,AD,mass
CUST12753,2026-02-04,46-60,AD,mass
CUST12754,2025-12-23,26-35,ES,mass
CUST12755,2026-02-02,36-45,FR,mass
CUST12756,2025-12-05,26-35,AD,mass
CUST12757,2025-11-17,46-60,FR,affluent
CUST12758,2026-02-06,46-60,FR,affluent
CUST12759,2025-12-09,26-35,AD,mass
CUST12760,2025-11-14,60+,AD,mass
CUST12761,2026-01-16,46-60,AD,mass
CUST12762,2025-12-04,46-60,AD,affluent
CUST12763,2025-12-27,26-35,AD,mass
CUST12764,2025-12-02,36-45,AD,affluent
CUST12765,2025-12-15,36-45,AD,mass
CUST12766,2025-10-18,18-25,ES,mass
CUST12767,2025-11-30,18-25,AD,mass
CUST12768,2026-01-27,18-25,AD,mass
CUST12769,2025-11-03,36-45,AD,mass
CUST12770,2026-01-25,18-25,AD,mass
CUST12771,2026-01-25,36-45,AD,mass
CUST12772,2026-01-28,36-45,ES,mass
CUST12773,2026-01-10,26-35,ES,mass
CUST12774,2025-11-19,46-60,AD,mass
CUST12775,2026-01-28,26-35,FR,mass
CUST12776,2026-01-16,46-60,AD,mass
CUST12777,2025-12-27,46-60,AD,mass
CUST12778,2025-11-23,18-25,AD,mass
CUST12779,2025-12-19,18-25,FR,affluent
CUST12780,2026-01-01,36-45,ES,mass
CUST12781,2026-02-09,18-25,AD,mass
CUST12782,2025-12-18,46-60,AD,mass
CUST12783,2026-01-15,18-25,AD,mass
CUST12784,2025-12-04,46-60,AD,affluent
CUST12785,2026-01-22,26-35,ES,mass
CUST12786,2025-11-30,36-45,AD,mass
CUST12787,2026-01-25,18-25,ES,mass
CUST12788,2025-11-06,26-35,AD,mass
CUST12789,2025-11-28,26-35,AD,mass
CUST12790,2025-12-04,36-45,ES,mass
CUST12791,2025-11-07,36-45,FR,mass
CUST12792,2025-10-27,18-25,ES,mass
CUST12793,2026-01-12,60+,ES,mass
CUST12794,2025-12-23,26-35,ES,mass
CUST12795,2025-12-29,46-60,FR,mass
CUST12796,2025-12-28,26-35,ES,mass
CUST12797,2026-01-17,60+,ES,mass
CUST12798,2025-11-03,36-45,AD,mass
CUST12799,2026-02-08,60+,AD,mass
CUST12800,2025-12-19,18-25,FR,mass
CUST12801,2025-10-15,36-45,AD,mass
CUST12802,2025-12-28,46-60,AD,affluent
CUST12803,2025-11-26,60+,FR,mass
CUST12804,2026-02-11,26-35,ES,mass
CUST12805,2025-12-19,26-35,FR,mass
CUST12806,2025-12-02,36-45,ES,mass
CUST12807,2026-02-03,26-35,ES,affluent
CUST12808,2025-12-28,18-25,FR,mass
CUST12809,2026-01-28,26-35,AD,mass
CUST12810,2025-11-07,18-25,AD,affluent
CUST12811,2025-12-27,46-60,ES,mass
CUST12812,2025-10-28,46-60,AD,mass
CUST12813,2026-01-17,26-35,FR,mass
CUST12814,2025-11-03,26-35,AD,mass
CUST12815,2025-12-09,26-35,AD,mass
CUST12816,2025-11-18,46-60,AD,mass
CUST12817,2025-10-27,46-60,ES,mass
CUST12818,2026-01-05,18-25,ES,mass
CUST12819,2025-12-15,26-35,AD,mass
CUST12820,2026-02-03,46-60,ES,affluent
CUST12821,2025-11-16,36-45,AD,mass
CUST12822,2025-10-19,46-60,ES,mass
CUST12823,2025-11-14,46-60,AD,mass
CUST12824,2025-11-10,26-35,AD,mass
CUST12825,2025-11-24,26-35,FR,mass
CUST12826,2025-11-11,26-35,AD,mass
CUST12827,2026-01-09,46-60,FR,mass
CUST12828,2025-12-10,60+,ES,affluent
CUST12829,2025-10-23,60+,AD,affluent
CUST12830,2025-11-09,46-60,AD,mass
CUST12831,2026-01-12,26-35,AD,affluent
CUST12832,2025-11-15,60+,ES,affluent
CUST12833,2025-11-05,26-35,AD,mass
CUST12834,2025-12-23,36-45,AD,mass
CUST12835,2025-10-19,26-35,AD,mass
CUST12836,2026-01-05,36-45,ES,mass
CUST12837,2025-12-24,46-60,AD,mass
CUST12838,2025-11-22,26-35,AD,mass
CUST12839,2025-12-27,60+,FR,mass
CUST12840,2026-01-07,36-45,FR,mass
CUST12841,2025-11-06,26-35,AD,mass
CUST12842,2025-10-28,60+,AD,mass
CUST12843,2025-11-27,18-25,AD,mass
CUST12844,2025-12-09,18-25,AD,mass
CUST12845,2025-11-21,46-60,AD,mass
CUST12846,2026-01-28,18-25,AD,mass
CUST12847,2026-01-10,18-25,ES,mass
CUST12848,2026-01-29,26-35,AD,mass
CUST12849,2026-01-12,26-35,AD,mass
CUST12850,2026-02-09,46-60,FR,mass
CUST12851,2025-11-06,18-25,ES,mass
CUST12852,2025-12-30,26-35,AD,mass
CUST12853,2026-01-02,46-60,AD,mass
CUST12854,2025-12-11,60+,FR,mass
CUST12855,2025-12-24,26-35,ES,mass
CUST12856,2026-01-19,60+,ES,affluent
CUST12857,2025-12-24,60+,ES,mass
CUST12858,2026-01-11,60+,AD,mass
CUST12859,2025-11-17,18-25,ES,mass
CUST12860,2026-01-28,18-25,AD,mass
CUST12861,2025-10-30,36-45,AD,mass
CUST12862,2025-11-17,26-35,AD,mass
CUST12863,2026-01-13,26-35,ES,affluent
CUST12864,2025-11-18,18-25,ES,mass
CUST12865,2026-01-31,26-35,AD,mass
CUST12866,2025-12-07,46-60,ES,mass
CUST12867,2025-10-26,26-35,AD,mass
CUST12868,2025-10-22,36-45,AD,mass
CUST12869,2026-01-16,18-25,AD,mass
CUST12870,2025-11-04,36-45,AD,mass
CUST12871,2025-11-10,18-25,ES,mass
CUST12872,2025-12-19,26-35,ES,mass
CUST12873,2026-02-11,26-35,ES,mass
CUST12874,2026-01-02,36-45,FR,mass
CUST12875,2026-01-22,36-45,AD,mass
CUST12876,2026-02-11,26-35,ES,mass
CUST12877,2025-11-02,26-35,ES,affluent
CUST12878,2025-11-13,36-45,AD,mass
CUST12879,2025-11-06,36-45,AD,mass
CUST12880,2025-10-29,60+,AD,affluent
CUST12881,2026-01-04,26-35,ES,mass
CUST12882,2025-11-08,36-45,FR,mass
CUST12883,2025-12-08,46-60,AD,mass
CUST12884,2026-01-22,36-45,ES,mass
CUST12885,2025-11-14,46-60,AD,mass
CUST12886,2025-12-13,46-60,AD,mass
CUST12887,2026-01-03,26-35,AD,mass
CUST12888,2026-01-29,46-60,AD,mass
CUST12889,2025-11-23,60+,ES,mass
CUST12890,2026-02-08,18-25,AD,mass
CUST12891,2026-02-03,18-25,AD,affluent
CUST12892,2025-11-02,26-35,AD,affluent
CUST12893,2025-11-30,36-45,AD,mass
CUST12894,2026-01-22,26-35,ES,mass
CUST12895,2026-01-04,46-60,FR,mass
CUST12896,2025-11-09,26-35,FR,mass
CUST12897,2026-02-11,46-60,ES,mass
CUST12898,2025-12-11,46-60,ES,mass
CUST12899,2026-01-26,36-45,AD,mass
CUST12900,2025-10-15,36-45,AD,mass
CUST12901,2026-01-21,46-60,FR,mass
CUST12902,2025-11-20,18-25,AD,mass
CUST12903,2025-11-13,26-35,ES,mass
CUST12904,2026-01-15,18-25,AD,mass
CUST12905,2025-12-17,18-25,AD,mass
CUST12906,2025-10-21,36-45,ES,mass
CUST12907,2026-01-12,26-35,AD,mass
CUST12908,2026-01-11,26-35,AD,mass
CUST12909,2025-11-22,36-45,FR,affluent
CUST12910,2025-12-11,18-25,ES,mass
CUST12911,2025-12-01,26-35,AD,mass
CUST12912,2026-01-11,36-45,AD,affluent
CUST12913,2025-12-17,26-35,ES,mass
CUST12914,2025-12-02,60+,AD,mass
CUST12915,2025-12-02,26-35,AD,affluent
CUST12916,2026-01-22,60+,ES,mass
CUST12917,2025-11-23,60+,FR,mass
CUST12918,2025-12-27,60+,AD,mass
